index,case:concept:name,activity,type,act_str
475,case_20S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 5, 6, 7]"
804,case_70S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 1, 2, 3, 4, 7, 0, 2, 3, 4, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 1, 2, 3, 4, 7, 0, 2, 3, 4, 7]"
112,case_10S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7]"
391,case_148S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 3, 4, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 3, 4, 6, 7]"
599,case_34S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 1, 2, 3, 4, 7, 0, 1, 2, 3, 4, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 1, 2, 3, 4, 7, 0, 1, 2, 3, 4, 7]"
460,case_19S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 2, 3, 4, 6, 7, 0, 2, 3, 4, 7, 0, 2, 3, 4, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 2, 3, 4, 6, 7, 0, 2, 3, 4, 7, 0, 2, 3, 4, 5, 6, 7]"
632,case_40S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 3, 4, 7, 0, 1, 2, 3, 4, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 3, 4, 7, 0, 1, 2, 3, 4, 6, 7]"
88,case_107S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 6, 7]"
917,case_8S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 3, 4, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 3, 4, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]"
385,case_147S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7]"
316,case_137S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7]"
824,case_74S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7]"
103,case_109S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 15]"
657,case_44S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15]"
96,case_108S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15]"
855,case_7S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15, 8, 11, 12, 15, 8, 10, 11, 12, 15, 8, 11, 12, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15, 8, 11, 12, 15, 8, 10, 11, 12, 15, 8, 11, 12, 15]"
34,case_101S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15]"
425,case_16S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 11, 12, 13, 14, 15]"
357,case_142S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 11, 12, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 11, 12, 14, 15]"
779,case_66S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 13, 14, 15]"
737,case_59S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 14, 15]"
617,case_37S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 15]"
513,case_24S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15, 8, 10, 11, 12, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15, 8, 10, 11, 12, 14, 15]"
22,case_100S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15]"
566,case_29S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 10, 11, 12, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 10, 11, 12, 15]"
638,case_41S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 15, 8, 9, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 15, 8, 9, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15]"
650,case_43S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
837,case_77S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 15]"
306,case_135S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 13, 14, 15]"
732,case_58S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 15, 8, 11, 12, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 15, 8, 11, 12, 14, 15]"
607,case_35S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15]"
697,case_50S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
345,case_140S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
842,case_78S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15]"
861,case_80S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 10, 11, 12, 14, 15, 8, 11, 12, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 10, 11, 12, 14, 15, 8, 11, 12, 15]"
573,case_2S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15]"
556,case_28S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
7,case_0L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 15]"
127,case_111L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 15]"
315,case_137L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 15]"
892,case_86L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 15, 15, 8, 9, 10, 11, 12, 13, 14, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 15, 15, 8, 9, 10, 11, 12, 13, 14, 14, 15]"
637,case_41L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 14, 15, 14, 13, 14, 15, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 14, 15, 14, 13, 14, 15, 14, 15]"
86,case_107L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 13, 14, 13, 14, 13, 14, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 13, 14, 13, 14, 13, 14, 13, 14, 15]"
18,case_100L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 14, 13, 14, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 14, 13, 14, 13, 14, 15]"
157,case_115L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 13, 14, 15, 14, 14, 15, 14, 15, 14, 14, 14, 14, 13, 14, 13, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 14, 15, 15, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 13, 14, 15, 14, 14, 15, 14, 15, 14, 14, 14, 14, 13, 14, 13, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 14, 15, 15, 14, 15]"
187,case_11L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 14, 13, 14, 13, 14, 13, 14, 14, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 14, 13, 14, 13, 14, 13, 14, 14, 13, 14, 15]"
604,case_35L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 13, 14, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 15, 14, 15, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 14, 14, 14, 14, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 13, 14, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 15, 14, 15, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 14, 14, 14, 14, 14, 15]"
336,case_13L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 14, 14, 15, 15, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 14, 14, 15, 15, 15]"
368,case_144L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 14, 15, 14, 14, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 13, 14, 13, 14, 13, 14, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 15, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 14, 15, 14, 14, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 13, 14, 13, 14, 13, 14, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 15, 14, 15]"
869,case_82L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 14, 13, 14, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 14, 13, 14, 14, 15]"
933,case_93L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 13, 14, 13, 14, 15, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 15, 8, 9, 10, 11, 12, 13, 14, 14, 14, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 15, 15, 15, 14, 14, 14, 15, 14, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 13, 14, 13, 14, 15, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 15, 8, 9, 10, 11, 12, 13, 14, 14, 14, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 15, 15, 15, 14, 14, 14, 15, 14, 14, 15]"
916,case_8L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 14, 13, 14, 14, 15, 15, 14, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 15, 15, 14, 14, 13, 14, 14, 14, 15, 14, 14, 15, 15, 15, 14, 14, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 14, 13, 14, 14, 15, 15, 14, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 15, 15, 14, 14, 13, 14, 14, 14, 15, 14, 14, 15, 15, 15, 14, 14, 14, 15]"
700,case_51L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 14, 13, 14, 13, 14, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 14, 13, 14, 13, 14, 14, 15]"
474,case_20L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 15, 15, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 15, 15, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
948,case_97L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 15, 14, 14, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 13, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 13, 14, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 15, 14, 14, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 13, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 13, 14, 13, 14, 15]"
655,case_44L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 13, 14, 13, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 13, 14, 13, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 15]"
309,case_136L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 14, 15, 15, 15, 8, 9, 10, 11, 12, 13, 14, 14, 15, 15, 14, 14, 14, 13, 14, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 14, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 14, 15, 15, 15, 8, 9, 10, 11, 12, 13, 14, 14, 15, 15, 14, 14, 14, 13, 14, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 14, 14, 15]"
243,case_127L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 14, 14, 13, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 15, 15, 15, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 14, 14, 13, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 15, 15, 15, 14, 15]"
269,case_130L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 14, 13, 14, 14, 13, 14, 14, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 14, 13, 14, 14, 13, 14, 14, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 15]"
289,case_133L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 13, 14, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 15, 14, 15, 14, 13, 14, 13, 14, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 13, 14, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 15, 14, 15, 14, 13, 14, 13, 14, 14, 15]"
264,case_12L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 14, 15, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 14, 14, 15, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 15]"
136,case_112L4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 14, 14, 14, 13, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 13, 14, 13, 14, 15, 14, 15, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 15, 8, 9, 10, 11, 12, 13, 14, 13, 14, 14, 14, 14, 13, 14, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 14, 13, 14, 13, 14, 15, 14, 15, 15]"
951,case_98L2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 5, 6, 5, 6, 5, 6, 6, 7, 7, 7, 6, 7]",L1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 5, 6, 5, 6, 5, 6, 6, 7, 7, 7, 6, 7]"
413,case_15L2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 7, 7, 0, 1, 2, 3, 4, 5, 6, 6, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 5, 6, 7, 6, 6, 6, 5, 6, 5, 6, 7, 6, 6, 6, 6, 6, 6, 6, 7]",L1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 7, 7, 0, 1, 2, 3, 4, 5, 6, 6, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 5, 6, 7, 6, 6, 6, 5, 6, 5, 6, 7, 6, 6, 6, 6, 6, 6, 6, 7]"
217,case_124L2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 7, 0, 1, 2, 3, 4, 5, 6, 5, 6, 7, 7]",L1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 7, 0, 1, 2, 3, 4, 5, 6, 5, 6, 7, 7]"
900,case_88L2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 7, 6, 6, 5, 6, 7, 7, 7, 7, 6, 7, 6, 7]",L1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 7, 6, 6, 5, 6, 7, 7, 7, 7, 6, 7, 6, 7]"
839,case_78L2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 7, 0, 1, 2, 3, 4, 5, 6, 5, 6, 7]",L1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 7, 0, 1, 2, 3, 4, 5, 6, 5, 6, 7]"
665,case_46L2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 6, 7, 6, 6, 7]",L1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 5, 6, 5, 6, 5, 6, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 6, 7, 6, 6, 7]"
928,case_92L2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 5, 6, 7, 6, 5, 6, 7]",L1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 5, 6, 7, 6, 5, 6, 7]"
28,case_101L2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 5, 6, 6, 5, 6, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 7, 6, 5, 6, 7]",L1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 5, 6, 6, 5, 6, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 7, 6, 5, 6, 7]"
262,case_12L2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 6, 5, 6, 7]",L1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 6, 5, 6, 7]"
